BuyerAgentAOR,ListAgentAOR,Flooring,ViewYN,PoolPrivateYN,OriginalListPrice,ListingKey,CloseDate,ClosePrice,ListAgentFirstName,ListAgentLastName,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,ListPrice,DaysOnMarket,ListOfficeName,BuyerOfficeName,CoListOfficeName,ListAgentFullName,CoListAgentFirstName,CoListAgentLastName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,AssociationFeeFrequency,ListingKeyNumeric,MLSAreaMajor,CountyOrParish,MlsStatus,AttachedGarageYN,ParkingTotal,PropertySubType,LotSizeAcres,SubdivisionName,BuyerOfficeAOR,YearBuilt,StreetNumberNumeric,ListingId,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,CoBuyerAgentFirstName,PurchaseContractDate,ListingContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,MainLevelBedrooms,NewConstructionYN,GarageSpaces,HighSchoolDistrict,PostalCode,AssociationFee,LotSizeSquareFeet,OriginatingSystemName,OriginatingSystemSubName,flag_missing_coords,flag_zero_coords,flag_bad_longitude
,SanDiego,"Tile,Wood",False,False,1499999.0,1152525141,2026-02-27,1588500.0,Jeffrey,Nix,32.75960469,-117.01201971,8615 Mariposa St,Residential,2547.0,1499999.0,5,Redfin Corporation,Keller Williams Realty,,Jeffrey Nix,,,809572,Ashley,Bergstrom,,1152525141,91941 - La Mesa,San Diego,Closed,True,4.0,SingleFamilyResidence,0.86,La Mesa,,1958.0,8615.0,260002981SD,3.0,La Mesa,3.0,2026-02-27,,2026-02-11,2026-02-06,CA,True,1.0,One,37461.0,,False,2.0,,91941,,37461.0,CRMLS,CRMLS_SAND,False,False,False
Mlslistings,Mlslistings,,True,,,1152524975,2026-02-06,1650000.0,Mike,O'Boy,36.96859149,-121.8905758,326 Palmer Avenue,Residential,1312.0,1650000.0,0,Coldwell Banker Realty,Christie's International Real Estate Sereno,,Mike O'Boy,,,ML5095803,Eric,Adams,,1152524975,699 - Not Defined,Santa Cruz,Closed,True,2.0,SingleFamilyResidence,0.105,,Mlslistings,1965.0,326.0,ML82034067,2.0,Aptos,3.0,2026-02-06,Ryan,2026-02-06,2026-02-06,CA,True,,,4574.0,,False,2.0,Other,95003,,4574.0,CRMLS,CRMLS_MLSL,False,False,False
PacificSouthwest,PacificSouthwest,,False,False,467500.0,1152523624,2026-02-03,467500.0,Greg,Hill,32.727513,-117.035389,2060 Noble Street,Residential,1043.0,467500.0,0,eXp Realty of Southern Calif.,eXp Realty of Southern Calif.,,Greg Hill,,,814016,Greg,Hill,,1152523624,91945 - Lemon Grove,San Diego,Closed,,0.0,SingleFamilyResidence,0.12,,PacificSouthwest,1961.0,2060.0,PTP2600979,1.0,Lemon Grove,2.0,2026-02-03,,2026-01-31,2025-11-20,CA,False,1.0,One,0.12,,,0.0,Lemon Grove,91945,0.0,5227.2,CRMLS,CRMLS_CRP,False,False,False
SanDiego,SanDiego,"Tile,Wood",True,False,639900.0,1152521647,2026-02-27,640000.0,Scott,Marquette,33.18904632,-117.30896048,3335 Genoa Way 112,Residential,1016.0,639900.0,0,Brush Realty,Redfin Corporation,,Scott Marquette,,,SAND-613892,Kelly,Jones,Monthly,1152521647,92056 - Oceanside,San Diego,Closed,,2.0,Condominium,2.1179,Oceanside,SanDiego,1991.0,3335.0,260002973SD,2.0,Oceanside,2.0,2026-02-27,,2026-02-06,2026-02-02,CA,True,1.0,One,92254.0,,False,1.0,,92056,446.0,92254.0,CRMLS,CRMLS_SAND,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,"Tile,Wood",True,False,260000.0,1152521479,2026-02-06,260000.0,Hannah,Pilkington,34.07439,-118.251488,1341 1/2 Lilac Terrace,Residential,277.0,260000.0,0,Compass,Compass,Compass,Hannah Pilkington,John,McNicholas,CLW-C134172,Hannah,Pilkington,Monthly,1152521479,C21 - Silver Lake - Echo Park,Los Angeles,Closed,,0.0,Condominium,,,OutOfAreaBoard,,1341.0,26648555,1.0,Los Angeles,0.0,2026-02-06,John,2026-02-06,2026-02-06,CA,False,1.0,One,,,False,,,90026,180.68,,CRMLS,CRMLS_CL,False,False,False
PacificSouthwest,PacificSouthwest,,True,False,1099000.0,1152519650,2026-02-25,1099000.0,Bob,Kelly,32.572883,-117.132169,1320 Seacoast Drive P,Residential,1351.0,1099000.0,4,Berkshire Hathaway HomeService,Berkshire Hathaway HomeService,,Bob Kelly,,,239504,Bob,Kelly,Monthly,1152519650,91932 - Imperial Beach,San Diego,Closed,True,2.0,Condominium,0.38,,PacificSouthwest,1987.0,1320.0,PTP2600976,2.0,Imperial Beach,2.0,2026-02-25,,2026-02-16,2026-02-05,CA,True,1.0,One,0.38,,,2.0,South Bay Union,91932,686.0,16552.8,CRMLS,CRMLS_CRP,False,False,False
ContraCosta,Oakland,"Carpet,Tile,Wood",True,False,649000.0,1152519141,2026-02-26,685000.0,Sarah,Torney,37.97079466,-122.30221578,4273 Santa Rita Rd,Residential,1519.0,649000.0,6,BHG RE Reliance Partners,Village Associates Real Estate,BHG RE Reliance Partners,Sarah Torney,June,McDaniels,BMLS-154034821,Alexis,Thompson,,1152519141,,Contra Costa,Closed,True,2.0,SingleFamilyResidence,0.1561,EL SOBRANTE,ContraCosta,2006.0,4273.0,41123242,2.0,El Sobrante,3.0,2026-02-26,,2026-02-12,2026-02-06,CA,True,1.0,One,6800.0,,False,2.0,,94803,,6800.0,CRMLS,CRMLS_BMLS,False,False,False
MercedCounty,Southland,"Carpet,Laminate",False,False,280000.0,1152518766,2026-02-25,275000.0,Carlos,Aguilera,37.317352,-120.459791,3033 Colony Park,Residential,1146.0,280000.0,5,"Vision Realty & Associates, Inc.","EXP Realty of California, INC",,Carlos Aguilera,,,mcleacke,Kellie,Leach,Monthly,1152518766,,Merced,Closed,True,1.0,Townhouse,0.0544,,MercedCounty,1987.0,3033.0,SR26027934,2.0,Merced,2.0,2026-02-25,,2026-02-11,2026-02-06,CA,True,2.0,Two,2370.0,0.0,False,1.0,Merced City,95340,210.0,2370.0,CRMLS,CRMLS_CRM,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,Wood,True,False,2200000.0,1152518583,2026-02-06,2200000.0,Wesley,Earley,34.100471,-118.372043,1635 Marmont Avenue,Residential,2462.0,2200000.0,104,Equity Union,Keller Williams Realty Los Feliz,,Wesley Earley,,,CLW-X87280,Mason,Canter,,1152518583,C03 - Sunset Strip - Hollywood Hills West,Los Angeles,Closed,,0.0,SingleFamilyResidence,0.1906,,BeverlyHillsGreaterLa,1948.0,1635.0,26645527,3.0,Los Angeles,4.0,2026-02-06,,2026-02-06,2025-10-25,CA,True,1.0,One,8303.0,,False,,,90069,,8303.0,CRMLS,CRMLS_CL,False,False,False
,Conejo,Wood,False,False,599000.0,1152518322,2026-02-27,600000.0,Jennie,LaPerche,34.27806,-119.163668,1025 Cachuma Avenue 98,Residential,1140.0,599000.0,17,The ONE Luxury Properties,RE/MAX Gold Coast REALTORS,,Jennie LaPerche,,,V211511508,Chad,Lane,Monthly,1152518322,699 - Not Defined,Ventura,Closed,,1.0,,0.08,,,1984.0,1025.0,226000586,2.0,Ventura,2.0,2026-02-27,,2026-02-23,2026-02-06,CA,False,1.0,One,3484.0,,,1.0,Ventura Unified,93004,255.0,3484.0,CRMLS,CRMLS_VCR,False,False,False
ContraCosta,ContraCosta,"Carpet,Tile,Wood",,False,1750000.0,1152517983,2026-02-25,1750000.0,Sherry,Hutchens,37.87359881,-122.01517186,1555 Pebblebrook Ct,Residential,2509.0,1750000.0,3,Dudum Real Estate Group,Realty ONE Group Future,Dudum Real Estate Group,Sherry Hutchens,Adam,Hamalian,CCBE-159524057,Laarni,Sanchez,,1152517983,,Contra Costa,Closed,True,3.0,SingleFamilyResidence,0.2296,RUDGEAR MEADOWS,ContraCosta,1979.0,1555.0,41123233,3.0,Walnut Creek,4.0,2026-02-25,,2026-02-09,2026-02-06,CA,True,2.0,Two,10000.0,,False,3.0,,94596,1350.0,10000.0,CRMLS,CRMLS_CCBE,False,False,False
BayEast,BayEast,Carpet,,False,589888000.0,1152515373,2026-02-19,550000.0,Kamini,Patel,37.56579231,-122.02525818,4099 Grama Ter,Residential,1066.0,589888.0,0,Intero Real Estate Services,Intero Real Estate Services,Intero Real Estate Services,Kamini Patel,Divyamala,Jagtap,CCBE-206530751,Kamini,Patel,Monthly,1152515373,,Alameda,Closed,True,2.0,Townhouse,0.0266,NORMANDY PARK,BayEast,1972.0,4099.0,41123227,2.0,Fremont,2.0,2026-02-19,,2026-02-06,2026-02-06,CA,False,2.0,Two,1158.0,,False,2.0,,94536,402.0,1158.0,CRMLS,CRMLS_CCBE,False,False,False
InlandValleys,TheInlandGateway,"Tile,Vinyl",True,False,599000.0,1152514874,2026-02-25,585000.0,Heather,Vargas,34.070695,-117.167698,1038 Sandalwood Avenue,Residential,1423.0,599000.0,2,Fiv Realty Co.,KELLER WILLIAMS REALTY,Fiv Realty Co.,Heather Vargas,Nazar,Kalayji,IGOODBAR,BARRY,GOODRICH,,1152514874,268 - Redlands,San Bernardino,Closed,True,2.0,SingleFamilyResidence,0.1752,,InlandValleys,1978.0,1038.0,IG26026038,2.0,Redlands,4.0,2026-02-25,,2026-02-08,2026-02-06,CA,True,1.0,One,7632.0,4.0,False,2.0,Redlands Unified,92374,0.0,7632.0,CRMLS,CRMLS_CRM,False,False,False
PacificSouthwest,NorthSanDiegoCounty,,True,False,1549000.0,1152513837,2026-02-27,1475000.0,Gregg,Alexander,33.036911,-117.278612,1168 Arcadia Road,Residential,1460.0,1549000.0,4,AAA Realty & Investments,Real Broker,AAA Realty & Investments,Gregg Alexander,Garron,Alexander,817738,Chad,McChinak,,1152513837,92024 - Encinitas,San Diego,Closed,True,1.0,SingleFamilyResidence,0.21,,PacificSouthwest,1958.0,1168.0,NDP2601221,2.0,Encinitas,3.0,2026-02-27,,2026-02-10,2026-02-06,CA,True,1.0,One,0.21,,,1.0,San Dieguito Union,92024,0.0,9147.6,CRMLS,CRMLS_CRP,False,False,False
SanDiego,SanDiego,,False,False,1195000.0,1152512186,2026-02-27,1265000.0,Justin,Rutherford,32.86682866,-117.23464644,8662 Villa La Jolla Dr #1,Residential,1188.0,1195000.0,2,Torrey Grove Real Estate,The Agency,,Justin Rutherford,,,SAND-625584,Cristi,Chaquica,Monthly,1152512186,92037 - La Jolla,San Diego,Closed,True,2.0,Townhouse,,La Jolla,SanDiego,1981.0,8662.0,260002951SD,3.0,La Jolla,2.0,2026-02-27,,2026-02-08,2026-02-06,CA,True,,ThreeOrMore,,,False,2.0,,92037,680.0,,CRMLS,CRMLS_SAND,False,False,False
SanDiego,SanDiego,Carpet,False,False,800000.0,1152511459,2026-02-18,791000.0,Kristin,Ryner,32.82635041,-117.18383792,5041 Canosa Ave,Residential,1014.0,800000.0,0,Navigation Realty,Keller Williams Realty,,Kristin Ryner,,,SAND-643333,Laura,Kelley,,1152511459,92117 - Clairemont Mesa,San Diego,Closed,,1.0,SingleFamilyResidence,0.1263,Clairemont,SanDiego,1962.0,5041.0,260002946SD,1.0,San Diego,2.0,2026-02-18,,2026-02-06,2026-02-06,CA,True,1.0,One,5500.0,,False,0.0,,92117,,5500.0,CRMLS,CRMLS_SAND,False,False,False
Mlslistings,Mlslistings,Wood,False,,1498000.0,1152511083,2026-02-20,1580000.0,Hope,Pilch,37.56068958,-122.31053057,656 Magnolia Drive,Residential,1110.0,1498000.0,6,HP Properties,KW Advisors,,Hope Pilch,,,ML5071998,Eric,Lin,,1152511083,699 - Not Defined,San Mateo,Closed,False,-16.0,SingleFamilyResidence,0.1042,,Mlslistings,1946.0,656.0,ML82033992,2.0,San Mateo,2.0,2026-02-20,,2026-02-12,2026-02-06,CA,True,,,4540.0,,False,1.0,Other,94402,,4540.0,CRMLS,CRMLS_MLSL,False,False,False
,PasadenaFoothills,,False,False,638800.0,1152505155,2026-02-20,633300.0,Lauren,Kinkade-Wong,34.061075,-118.132628,213 S Chandler Avenue C,Residential,1415.0,638800.0,1,Christie's RE SoCal,Advantage Capital Group,,Lauren Kinkade-Wong,,,SMAILIL,Lily,Mai,Monthly,1152505155,641 - Monterey Park,Los Angeles,Closed,True,2.0,Condominium,,,,1979.0,213.0,P1-25748,3.0,Monterey Park,3.0,2026-02-20,,2026-02-07,2025-10-14,CA,False,2.0,Two,,,,1.0,,91754,200.0,,CRMLS,CRMLS_CRF,False,False,False
Oakland,Oakland,Wood,,False,2289000.0,1152504751,2026-02-23,2800000.0,Rosie,Nysaether,37.81501149,-122.23866359,3833 Lakeshore Ave,Residential,2928.0,2289000.0,6,Compass,The GRUBB Company,,Rosie Nysaether,,,BMLS-R02017688,Julie,Sinner,,1152504751,,Alameda,Closed,True,3.0,SingleFamilyResidence,0.1846,LAKESHORE,Oakland,1912.0,3833.0,41123194,4.0,Oakland,5.0,2026-02-23,,2026-02-12,2026-02-06,CA,True,2.0,Two,8040.0,,False,2.0,,94610,,8040.0,CRMLS,CRMLS_BMLS,False,False,False
,Mlslistings,,False,,1198000.0,1152501870,2026-02-17,1258000.0,Denise,Liu,37.91335655,-122.03028458,271 Los Felicas Avenue,Residential,1319.0,1198000.0,1,BQ Realty,,,Denise Liu,,,ML836464,Soo,Kim,,1152501870,699 - Not Defined,Contra Costa,Closed,True,2.0,SingleFamilyResidence,0.1653,,,1957.0,271.0,ML82033518,2.0,Walnut Creek,3.0,2026-02-17,,2026-02-07,2026-02-06,CA,True,,,7200.0,,False,2.0,Other,94598,,7200.0,CRMLS,CRMLS_MLSL,False,False,False
RanchoSoutheast,PacificWest,,True,False,999000.0,1152491616,2026-02-23,1105000.0,Steve,Sundin,33.943403,-117.912436,938 Oakcrest,Residential,2367.0,999000.0,2,4 Star Realtors,Elevate Real Estate Agency,,Steve Sundin,,,RSLUJESSI,Jessica,Lu,,1152491616,86 - Brea,Orange,Closed,True,3.0,SingleFamilyResidence,0.1848,North Hills (NORH),RanchoSoutheast,1970.0,938.0,PW26025699,4.0,Brea,5.0,2026-02-23,,2026-02-09,2026-02-04,CA,True,2.0,Two,8050.0,1.0,False,3.0,Brea-Olinda Unified,92821,0.0,8050.0,CRMLS,CRMLS_CRM,False,False,False
SanDiego,PacificSouthwest,,True,True,2149000.0,1152488528,2026-02-25,2150000.0,Chris,Caldwell,33.012168,-117.117866,16488 Fox Valley Drive,Residential,3296.0,2149000.0,2,Keller Williams Realty,Real Broker,,Chris Caldwell,,,SAND-637220,Ray,Shay,Monthly,1152488528,92127 - Rancho Bernardo,San Diego,Closed,True,5.0,SingleFamilyResidence,0.0,,SanDiego,2003.0,16488.0,PTP2600956,3.0,San Diego,5.0,2026-02-25,,2026-02-08,2026-02-05,CA,True,2.0,Two,0.14,1.0,,3.0,Poway Unified,92127,100.0,0.14,CRMLS,CRMLS_CRP,False,False,False
VenturaCoastal,VenturaCoastal,,True,False,400000.0,1152488472,2026-02-05,400000.0,Paul,Metzner,34.69605,-120.435758,3676 Rucker Road,Residential,1080.0,400000.0,0,Metzner Realty,Metzner Realty,,Paul Metzner,,,V199504838,Paul,Metzner,,1152488472,LOMP - Lompoc,Santa Barbara,Closed,True,2.0,SingleFamilyResidence,0.15,,VenturaCoastal,1962.0,3676.0,V1-34525,2.0,Lompoc,3.0,2026-02-05,,2026-02-05,2026-02-05,CA,True,1.0,One,6534.0,,,2.0,,93436,,6534.0,CRMLS,CRMLS_CRF,False,False,False
VenturaCoastal,VenturaCoastal,"Carpet,Laminate,Vinyl",True,False,1500000.0,1152488343,2026-02-05,1500000.0,Paul,Metzner,34.450173,-119.840274,6270 Westmoreland Place,Residential,2575.0,1500000.0,0,Metzner Realty,Metzner Realty,,Paul Metzner,,,V199504838,Paul,Metzner,,1152488343,GLTA - Goleta,Santa Barbara,Closed,True,2.0,SingleFamilyResidence,0.16,,VenturaCoastal,1963.0,6270.0,V1-34522,4.0,Goleta,4.0,2026-02-05,,2026-02-05,2026-02-05,CA,True,2.0,Two,0.16,,,2.0,,93117,,6969.6,CRMLS,CRMLS_CRF,False,False,False
Conejo,Conejo,Wood,True,True,1470000.0,1152485615,2026-02-05,1470000.0,Paul,Gangi,34.188965,-118.76205,6024 Mandeville Place,Residential,3075.0,1470000.0,0,"Pinnacle Estate Properties, Inc.","Pinnacle Estate Properties, Inc.",,Paul Gangi,,,VCR-C159051290,Paul,Gangi,Monthly,1152485615,AGOA - Agoura,Ventura,Closed,,2.0,SingleFamilyResidence,0.13,Chambord-804 - 804,Conejo,2001.0,6024.0,226000579,4.0,Oak Park,4.0,2026-02-05,,2026-02-05,2026-02-05,CA,True,2.0,Two,5662.0,,,2.0,,91377,200.0,5662.0,CRMLS,CRMLS_VCR,False,False,False
CitrusValley,InlandValleys,"Laminate,Tile",True,True,619900.0,1152485076,2026-02-09,619900.0,CIERA,SIMS-BOTSFORD,34.195785,-117.343044,6312 N. Pine Avenue,Residential,2288.0,619900.0,0,ANOMALY REAL ESTATE,Anomaly Real Estate,,CIERA SIMS-BOTSFORD,,,C32468,Gabriel,Bolanos,,1152485076,274 - San Bernardino,San Bernardino,Closed,True,2.0,SingleFamilyResidence,0.1692,,CitrusValley,1988.0,6312.0,IV26027004,3.0,San Bernardino,5.0,2026-02-09,,2026-01-17,2025-08-17,CA,True,2.0,Two,7370.0,1.0,False,2.0,San Bernardino City Unified,92407,0.0,7370.0,CRMLS,CRMLS_CRM,False,False,False
Mlslistings,Mlslistings,,False,,1325000.0,1152484606,2026-02-27,1325000.0,Shawn,Hatami,37.47377886,-122.14068729,2512 Farrington Way,Residential,1100.0,1325000.0,10,Bayview Residential Brokerage,BQ Realty,,Shawn Hatami,,,ML5089720,Joanne,Fu,,1152484606,699 - Not Defined,San Mateo,Closed,True,2.0,SingleFamilyResidence,0.1148,,Mlslistings,1956.0,2512.0,ML82033977,2.0,East Palo Alto,3.0,2026-02-27,,2026-02-15,2026-02-05,CA,True,,,5000.0,,False,2.0,Other,94303,,5000.0,CRMLS,CRMLS_MLSL,False,False,False
BayEast,ContraCosta,Vinyl,,False,635000.0,1152481636,2026-02-24,645000.0,Renee,White,37.9675246,-122.03930236,1439 Toyon Dr,Residential,1176.0,635000.0,3,Keller Williams Realty,Fifty Hills Real Estate,,Renee White,,,CCBE-166025659,Kayla,Viola,,1152481636,,Contra Costa,Closed,True,2.0,SingleFamilyResidence,0.1559,CONCORD,BayEast,1955.0,1439.0,41123165,3.0,Concord,3.0,2026-02-24,,2026-02-08,2026-02-05,CA,True,1.0,One,6790.0,,False,2.0,Mount Diablo,94520,,6790.0,CRMLS,CRMLS_CCBE,False,False,False
BeverlyHillsGreaterLa,BeverlyHillsGreaterLa,Wood,True,False,695000.0,1152480943,2026-02-24,715000.0,Keyanna,Rees,34.019305,-118.359658,5233 Village,Residential,729.0,695000.0,1,Compass,Compass,,Keyanna Rees,,,CLW-C130926,Keyanna,Rees,Monthly,1152480943,PHHT - Park Hills Heights,Los Angeles,Closed,,0.0,Condominium,12.1573,,OutOfAreaBoard,1942.0,5233.0,26648183,1.0,Los Angeles,1.0,2026-02-24,,2026-02-06,2026-02-05,CA,True,1.0,One,529574.0,,False,,,90016,882.26,529574.0,CRMLS,CRMLS_CL,False,False,False
Downey,OrangeCounty,Carpet,False,False,1160000.0,1152479012,2026-02-24,1160000.0,Kirstie,Nystedt,33.813267,-118.324745,2362 W 234th,Residential,2120.0,1160000.0,12,Bullock Russell RE Services,First Team Real Estate,,Kirstie Nystedt,,,DWREIJUD,Judi,Reimer,,1152479012,135 - South East Torrance - East,Los Angeles,Closed,False,4.0,SingleFamilyResidence,0.1459,,Downey,1960.0,2362.0,OC26026980,3.0,Torrance,4.0,2026-02-24,,2026-02-17,2026-02-04,CA,True,2.0,Two,6354.0,3.0,False,2.0,Torrance Unified,90501,0.0,6354.0,CRMLS,CRMLS_CRM,False,False,False
PacificWest,OrangeCounty,,True,False,579900.0,1152477900,2026-02-26,580000.0,Jacqueline,Lennon,33.656256,-117.642615,27977 Ivory 264,Residential,840.0,579900.0,4,Realty One Group West,Redfin Corporation,,Jacqueline Lennon,,,PSABEROY,Roya,Saberzadeh,Monthly,1152477900,699 - Not Defined,Orange,Closed,False,1.0,Condominium,2.9632,,PacificWest,1989.0,27977.0,OC26022961,1.0,Mission Viejo,2.0,2026-02-26,,2026-02-09,2026-02-03,CA,True,1.0,One,129077.0,2.0,False,1.0,Saddleback Valley Unified,92691,505.0,129077.0,CRMLS,CRMLS_CRM,False,False,False
InlandValleys,TheInlandGateway,,True,False,217000.0,1152477899,2026-02-27,165750.0,APRIL,HILL,34.218342,-117.131702,1935 Poplar,Residential,1295.0,217000.0,8,THE GM GROUP,RE/MAX ONE,,APRIL HILL,,,IBREWTON,TONY,BREWER,,1152477899,288 - Running Springs,San Bernardino,Closed,,0.0,SingleFamilyResidence,0.3969,Running Springs (RUSG),InlandValleys,1964.0,1935.0,IG26027096,2.0,Running Springs,3.0,2026-02-27,,2026-02-13,2026-02-05,CA,True,1.0,One,17290.0,1.0,False,0.0,Rim of the World,92382,0.0,17290.0,CRMLS,CRMLS_CRM,False,False,False
,Mlslistings,"Carpet,Tile",False,,999999.0,1152477369,2026-02-27,1180000.0,Christy,Pak,37.64605128,-122.11801296,583 Ravenna Way,Residential,2101.0,999999.0,7,Compass,,,Christy Pak,,,ML421246,Patricia,Bledsoe,,1152477369,699 - Not Defined,Alameda,Closed,True,2.0,SingleFamilyResidence,0.0755,,,2008.0,583.0,ML82033932,3.0,Hayward,4.0,2026-02-27,,2026-02-12,2026-02-05,CA,True,,,3290.0,,False,2.0,Other,94545,186.0,3290.0,CRMLS,CRMLS_MLSL,False,False,False
Southland,WestSanGabrielValley,,True,False,1000000.0,1152476440,2026-02-05,1010000.0,Samantha,Ramirez,33.985887,-118.353092,4434 W 59th,Residential,4162.0,1000000.0,0,Wedgewood Homes Realty,Keller Williams Luxury,,Samantha Ramirez,,,SR190005899,Anthony,Nguyen,,1152476440,PHHT - Park Hills Heights,Los Angeles,Closed,True,3.0,SingleFamilyResidence,0.1474,,Southland,1972.0,4434.0,WS26027364,5.0,Los Angeles,6.0,2026-02-05,,2026-01-02,2026-01-01,CA,True,2.0,Two,6420.0,6.0,False,3.0,Los Angeles Unified,90043,0.0,6420.0,CRMLS,CRMLS_CRM,False,False,False
ContraCosta,ContraCosta,"Tile,Vinyl",,False,445000.0,1152476388,2026-02-27,480000.0,Salvador,Orozco,37.95557752,-122.3438666,1621 26th st,Residential,713.0,445000.0,6,Valero Realty,Compass,,Salvador Orozco,,,CCBE-629028957,Christopher,Luna,,1152476388,,Contra Costa,Closed,True,1.0,SingleFamilyResidence,0.09,SAN PABLO VILLA,ContraCosta,1944.0,1621.0,41123140,1.0,Richmond,2.0,2026-02-27,,2026-02-11,2026-02-05,CA,False,1.0,One,3920.0,,False,1.0,West Contra Costa,94806-4523,,3920.0,CRMLS,CRMLS_CCBE,False,False,False
CitrusValley,PacificWest,"Carpet,Laminate,Wood",False,False,998000.0,1152476369,2026-02-27,1000000.0,Regina,Rey,33.909642,-117.905745,719 S Walnut,Residential,1357.0,998000.0,3,T.N.G. Real Estate Consultants,RE/MAX TOP PRODUCERS,,Regina Rey,,,C31514,Fadi,Berni,,1152476369,86 - Brea,Orange,Closed,,0.0,SingleFamilyResidence,0.1607,Other,CitrusValley,1952.0,719.0,PW26027287,2.0,Brea,3.0,2026-02-27,,2026-02-08,2025-12-29,CA,False,1.0,One,7000.0,3.0,False,0.0,Brea-Olinda Unified,92821,0.0,7000.0,CRMLS,CRMLS_CRM,False,False,False
SanDiego,SanDiego,,False,False,410000.0,1152474309,2026-02-26,437500.0,John,Copeland,32.75282051,-117.11885903,4165 Swift Ave 2,Residential,610.0,450000.0,4,Redfin Corporation,"eXp Realty of Southern California, Inc.",,John Copeland,,,SAND-709503,Jaquelyn,Toledo Klaseus,Monthly,1152474309,92104 - North Park,San Diego,Closed,False,2.0,Condominium,0.4353,San Diego,SanDiego,1989.0,4165.0,260002870SD,1.0,San Diego,1.0,2026-02-26,,2026-02-09,2026-02-05,CA,True,1.0,One,18963.0,,False,1.0,,92104,241.87,18963.0,CRMLS,CRMLS_SAND,False,False,False
MercedCounty,Madera,"Carpet,Laminate,Tile,Wood",True,False,450000.0,1152470919,2026-02-24,430000.0,Pat,Scrivner,36.957996,-120.100867,3288 Cedar Creek Lane,Residential,1874.0,450000.0,5,Scrivner Real Estate,"London Properties Ltd, Chowchi",,Pat Scrivner,,,MCSANSAN,Angela,Santamaria Saravia,,1152470919,MD637 - Madera 93637,Madera,Closed,True,2.0,SingleFamilyResidence,0.15,,MercedCounty,1993.0,3288.0,MD26026237,2.0,Madera,4.0,2026-02-24,Anna,2026-02-10,2026-01-28,CA,True,1.0,One,6534.0,4.0,False,2.0,Madera Unified,93637,0.0,6534.0,CRMLS,CRMLS_CRM,False,False,False
SanDiego,SanDiego,,True,True,1249900.0,1152469626,2026-02-27,1280000.0,Thomas,Lux,33.10975717,-117.05083561,1245 Palomar Cir,Residential,3087.0,1249900.0,4,"eXp Realty of California, Inc.","eXp Realty of California, Inc.",,Thomas Lux,,,SAND-656761,Joshua,Brown,Monthly,1152469626,92027 - Escondido,San Diego,Closed,,5.0,SingleFamilyResidence,0.5,East Escondido,SanDiego,2019.0,1245.0,260002847SD,4.0,Escondido,4.0,2026-02-27,,2026-02-09,2026-02-05,CA,False,2.0,Two,21780.0,,False,3.0,,92027,300.0,21780.0,CRMLS,CRMLS_SAND,False,False,False
SanDiego,SanDiego,,False,False,839000.0,1152468017,2026-02-17,828000.0,Theresa,Manalang,33.25239775,-117.14273355,8754 Gracilior Pl,Residential,2413.0,839000.0,1,The Avenue Home Collective,Shallal Realty Group,,Theresa Manalang,,,SAND-652398,Mohammad,Shallal,Monthly,1152468017,92026 - Escondido,San Diego,Closed,True,4.0,SingleFamilyResidence,0.1043,North Escondido,SanDiego,2000.0,8754.0,260002843SD,3.0,Escondido,4.0,2026-02-17,,2026-02-06,2026-02-05,CA,False,2.0,Two,4543.0,,False,2.0,,92026,135.0,4543.0,CRMLS,CRMLS_SAND,False,False,False
SanDiego,SanDiego,Wood,True,True,1675000.0,1152466000,2026-02-19,1595000.0,Polly,Rogers,33.03971589,-117.29606618,940 Sealane Dr 5,Residential,970.0,1675000.0,9,Compass,Billionaires Row,,Polly Rogers,,,SAND-605873,Gregg,Whitney,Monthly,1152466000,92024 - Encinitas,San Diego,Closed,,2.0,Condominium,,Encinitas,SanDiego,1980.0,940.0,260002838SD,2.0,Encinitas,2.0,2026-02-19,,2026-02-14,2026-02-05,CA,False,1.0,One,,,False,0.0,,92024,720.0,,CRMLS,CRMLS_SAND,False,False,False
BayEast,ContraCosta,,,False,1389000.0,1152465969,2026-02-25,1530000.0,Ani,Golovko,37.92466438,-122.06934434,509 Matisse Ct,Residential,2101.0,1389000.0,6,Compass,Keller Williams Tri-Valley,,Ani Golovko,,,CCBE-206540944,Laura,Matteucci,,1152465969,,Contra Costa,Closed,True,2.0,SingleFamilyResidence,0.171,LARKEY PARK,BayEast,2000.0,509.0,41123105,3.0,Walnut Creek,3.0,2026-02-25,,2026-02-11,2026-02-05,CA,True,2.0,Two,7447.0,,False,2.0,,94597,,7447.0,CRMLS,CRMLS_CCBE,False,False,False
